"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"experiment5"
"03/14/2026 10:20:54:841 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"1","10","5","20","20","100","10000000","333483","0.0333483","7","7"
"2","10","5","20","20","99","9900000","487674","0.04926","4","5"
"4","10","5","20","20","18","1800000","168711","0.09372833333333333","73","118"
"2","10","5","20","20","100","10000000","488021","0.0488021","4","4"
"1","10","5","20","20","101","10100000","334152","0.033084356435643565","7","8"
"4","10","5","20","20","19","1900000","176586","0.09294","59","100"
"2","10","5","20","20","101","10100000","488436","0.04836","4","4"
"1","10","5","20","20","102","10200000","334862","0.03282960784313726","7","8"
"4","10","5","20","20","20","2000000","183661","0.0918305","67","122"
"2","10","5","20","20","102","10200000","488788","0.047920392156862744","4","5"
"1","10","5","20","20","103","10300000","335451","0.03256805825242719","7","8"
"4","10","5","20","20","21","2100000","190995","0.09095","59","102"
"2","10","5","20","20","103","10300000","488875","0.04746359223300971","3","3"
"5","10","5","20","20","0","0","0","0","894","900"
"1","10","5","20","20","104","10400000","335996","0.03230730769230769","7","8"
"4","10","5","20","20","22","2200000","198314","0.09014272727272728","60","89"
"1","10","5","20","20","105","10500000","336397","0.032037809523809524","7","7"
"5","10","5","20","20","1","100000","9047","0.09047","403","429"
"4","10","5","20","20","23","2300000","205656","0.08941565217391305","65","110"
"1","10","5","20","20","106","10600000","336698","0.031763962264150944","7","7"
"5","10","5","20","20","2","200000","19564","0.09782","296","336"
"1","10","5","20","20","107","10700000","337083","0.03150308411214953","7","8"
"4","10","5","20","20","24","2400000","212555","0.08856458333333334","56","94"
"5","10","5","20","20","3","300000","30710","0.10236666666666666","240","280"
"1","10","5","20","20","108","10800000","337349","0.031236018518518517","7","7"
"4","10","5","20","20","25","2500000","219291","0.0877164","55","90"
"5","10","5","20","20","4","400000","41781","0.1044525","192","253"
"1","10","5","20","20","109","10900000","337453","0.030958990825688072","6","6"
"6","10","5","20","20","0","0","0","0","897","900"
"4","10","5","20","20","26","2600000","225675","0.08679807692307692","57","95"
"5","10","5","20","20","5","500000","51969","0.103938","159","208"
"6","10","5","20","20","1","100000","8611","0.08611","426","450"
"4","10","5","20","20","27","2700000","232183","0.0859937037037037","51","80"
"5","10","5","20","20","6","600000","62363","0.10393833333333333","166","214"
"6","10","5","20","20","2","200000","19436","0.09718","318","353"
"4","10","5","20","20","28","2800000","238518","0.085185","55","82"
"5","10","5","20","20","7","700000","73200","0.10457142857142857","144","192"
"6","10","5","20","20","3","300000","31092","0.10364","231","280"
"4","10","5","20","20","29","2900000","245117","0.08452310344827586","54","91"
"5","10","5","20","20","8","800000","83591","0.10448875","118","170"
"6","10","5","20","20","4","400000","42091","0.1052275","196","242"
"4","10","5","20","20","30","3000000","251562","0.083854","51","75"
"5","10","5","20","20","9","900000","93043","0.1033811111111111","94","139"
"6","10","5","20","20","5","500000","53020","0.10604","167","212"
"4","10","5","20","20","31","3100000","257664","0.08311741935483871","53","79"
"5","10","5","20","20","10","1000000","102068","0.102068","89","123"
"6","10","5","20","20","6","600000","63049","0.10508166666666667","145","188"
"4","10","5","20","20","32","3200000","263686","0.082401875","52","82"
"5","10","5","20","20","11","1100000","111353","0.10123","85","136"
"6","10","5","20","20","7","700000","72218","0.10316857142857143","111","150"
"4","10","5","20","20","33","3300000","269513","0.08167060606060605","58","81"
"5","10","5","20","20","12","1200000","119359","0.09946583333333334","70","102"
"4","10","5","20","20","34","3400000","275918","0.08115235294117647","52","86"
"6","10","5","20","20","8","800000","81775","0.10221875","120","158"
"5","10","5","20","20","13","1300000","126727","0.09748230769230769","59","100"
"4","10","5","20","20","35","3500000","282299","0.08065685714285714","45","73"
"6","10","5","20","20","9","900000","91382","0.10153555555555556","103","148"
"5","10","5","20","20","14","1400000","133818","0.09558428571428572","71","116"
"4","10","5","20","20","36","3600000","287950","0.0799861111111111","47","74"
"6","10","5","20","20","10","1000000","100210","0.10021","96","140"
"5","10","5","20","20","15","1500000","141081","0.094054","58","99"
"4","10","5","20","20","37","3700000","293939","0.07944297297297297","41","79"
"6","10","5","20","20","11","1100000","108096","0.0982690909090909","70","105"
"5","10","5","20","20","16","1600000","148206","0.09262875","60","90"
"4","10","5","20","20","38","3800000","299674","0.07886157894736842","42","75"
"6","10","5","20","20","12","1200000","115116","0.09593","80","118"
"5","10","5","20","20","17","1700000","154787","0.09105117647058823","56","81"
"4","10","5","20","20","39","3900000","305116","0.07823487179487179","43","66"
"6","10","5","20","20","13","1300000","122446","0.09418923076923078","68","98"
"5","10","5","20","20","18","1800000","160942","0.08941222222222223","52","87"
"4","10","5","20","20","40","4000000","311013","0.07775325","44","67"
"6","10","5","20","20","14","1400000","129475","0.09248214285714286","63","98"
"5","10","5","20","20","19","1900000","167340","0.08807368421052632","55","82"
"4","10","5","20","20","41","4100000","316798","0.07726780487804878","39","57"
"6","10","5","20","20","15","1500000","136267","0.09084466666666667","62","106"
"5","10","5","20","20","20","2000000","174142","0.087071","46","76"
"4","10","5","20","20","42","4200000","322358","0.07675190476190476","36","60"
"6","10","5","20","20","16","1600000","143139","0.089461875","56","89"
"5","10","5","20","20","21","2100000","180434","0.08592095238095238","46","80"
"4","10","5","20","20","43","4300000","327277","0.07611093023255813","35","60"
"6","10","5","20","20","17","1700000","150135","0.08831470588235295","64","106"
"5","10","5","20","20","22","2200000","186721","0.08487318181818182","47","78"
"4","10","5","20","20","44","4400000","332108","0.07547909090909091","32","51"
"6","10","5","20","20","18","1800000","156840","0.08713333333333333","54","84"
"4","10","5","20","20","45","4500000","336450","0.07476666666666666","28","45"
"5","10","5","20","20","23","2300000","192839","0.08384304347826087","35","61"
"6","10","5","20","20","19","1900000","163237","0.08591421052631579","51","85"
"4","10","5","20","20","46","4600000","340817","0.07409065217391304","31","42"
"5","10","5","20","20","24","2400000","199006","0.08291916666666667","43","72"
"6","10","5","20","20","20","2000000","169392","0.084696","45","75"
"4","10","5","20","20","47","4700000","345230","0.0734531914893617","33","51"
"5","10","5","20","20","25","2500000","204852","0.0819408","28","49"
"6","10","5","20","20","21","2100000","175008","0.08333714285714286","39","67"
"4","10","5","20","20","48","4800000","349557","0.072824375","28","51"
"5","10","5","20","20","26","2600000","210149","0.08082653846153846","28","53"
"6","10","5","20","20","22","2200000","180455","0.082025","36","56"
"4","10","5","20","20","49","4900000","353926","0.07222979591836735","27","45"
"5","10","5","20","20","27","2700000","215445","0.07979444444444445","25","40"
"6","10","5","20","20","23","2300000","185725","0.08075","41","63"
"4","10","5","20","20","50","5000000","358489","0.0716978","25","41"
"5","10","5","20","20","28","2800000","220497","0.07874892857142857","32","66"
"6","10","5","20","20","24","2400000","190457","0.07935708333333333","42","62"
