"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"table1_replication"
"03/13/2026 16:12:38:164 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"2","5","3","30","30","102","10200000","145870","0.014300980392156862","9","10"
"5","5","3","30","30","13","1300000","60320","0.0464","27","42"
"4","5","3","30","30","18","1800000","70590","0.039216666666666664","18","39"
"2","5","3","30","30","103","10300000","146666","0.014239417475728156","9","12"
"5","5","3","30","30","14","1400000","63087","0.045062142857142856","26","40"
"4","5","3","30","30","19","1900000","73246","0.03855052631578947","15","30"
"2","5","3","30","30","104","10400000","147471","0.014179903846153846","9","12"
"5","5","3","30","30","15","1500000","65695","0.043796666666666664","20","33"
"4","5","3","30","30","20","2000000","75345","0.0376725","16","29"
"2","5","3","30","30","105","10500000","148162","0.014110666666666667","9","9"
"4","5","3","30","30","21","2100000","77452","0.03688190476190476","16","35"
"5","5","3","30","30","16","1600000","67791","0.042369375","19","27"
"2","5","3","30","30","106","10600000","148952","0.014052075471698114","10","12"
"4","5","3","30","30","22","2200000","79554","0.03616090909090909","14","23"
"5","5","3","30","30","17","1700000","69561","0.040918235294117644","21","25"
"2","5","3","30","30","107","10700000","149803","0.014000280373831775","9","9"
"4","5","3","30","30","23","2300000","81478","0.035425217391304345","15","33"
"5","5","3","30","30","18","1800000","71586","0.03977","22","28"
"2","5","3","30","30","108","10800000","150511","0.013936203703703704","10","11"
"4","5","3","30","30","24","2400000","83647","0.034852916666666664","19","29"
"5","5","3","30","30","19","1900000","73265","0.038560526315789476","20","29"
"2","5","3","30","30","109","10900000","151280","0.013878899082568808","9","11"
"4","5","3","30","30","25","2500000","86196","0.0344784","17","23"
"2","5","3","30","30","110","11000000","152034","0.013821272727272727","9","11"
"5","5","3","30","30","20","2000000","75240","0.03762","22","32"
"2","5","3","30","30","111","11100000","152880","0.013772972972972973","9","9"
"4","5","3","30","30","26","2600000","88733","0.03412807692307692","15","21"
"5","5","3","30","30","21","2100000","77581","0.036943333333333335","20","29"
"2","5","3","30","30","112","11200000","153683","0.013721696428571429","9","13"
"4","5","3","30","30","27","2700000","91266","0.03380222222222222","15","29"
"5","5","3","30","30","22","2200000","79944","0.03633818181818182","21","36"
"2","5","3","30","30","113","11300000","154384","0.013662300884955752","9","11"
"4","5","3","30","30","28","2800000","93837","0.033513214285714285","14","20"
"5","5","3","30","30","23","2300000","82506","0.03587217391304348","21","32"
"2","5","3","30","30","114","11400000","155044","0.013600350877192982","10","13"
"4","5","3","30","30","29","2900000","96264","0.03319448275862069","17","26"
"5","5","3","30","30","24","2400000","84930","0.0353875","21","32"
"2","5","3","30","30","115","11500000","156013","0.013566347826086957","10","12"
"4","5","3","30","30","30","3000000","98497","0.03283233333333333","13","24"
"5","5","3","30","30","25","2500000","87076","0.0348304","20","33"
"2","5","3","30","30","116","11600000","156873","0.013523534482758622","9","10"
"4","5","3","30","30","31","3100000","100738","0.03249612903225806","12","17"
"5","5","3","30","30","26","2600000","89324","0.034355384615384614","21","34"
"2","5","3","30","30","117","11700000","157658","0.013475042735042735","10","11"
"4","5","3","30","30","32","3200000","102941","0.0321690625","13","21"
"5","5","3","30","30","27","2700000","91748","0.03398074074074074","24","38"
"2","5","3","30","30","118","11800000","158572","0.013438305084745764","10","12"
"4","5","3","30","30","33","3300000","104908","0.03179030303030303","12","16"
"5","5","3","30","30","28","2800000","94118","0.03361357142857143","21","27"
"2","5","3","30","30","119","11900000","159499","0.01340327731092437","10","14"
"4","5","3","30","30","34","3400000","106610","0.03135588235294118","14","16"
"5","5","3","30","30","29","2900000","96290","0.033203448275862066","21","34"
"2","5","3","30","30","120","12000000","160359","0.01336325","9","11"
"4","5","3","30","30","35","3500000","108491","0.03099742857142857","13","21"
"5","5","3","30","30","30","3000000","98481","0.032827","21","26"
"2","5","3","30","30","121","12100000","161242","0.013325785123966942","9","11"
"4","5","3","30","30","36","3600000","110475","0.0306875","13","22"
"5","5","3","30","30","31","3100000","100434","0.03239806451612903","17","26"
"2","5","3","30","30","122","12200000","162091","0.013286147540983607","9","10"
"4","5","3","30","30","37","3700000","112641","0.030443513513513515","14","23"
"5","5","3","30","30","32","3200000","102245","0.0319515625","15","22"
"2","5","3","30","30","123","12300000","162947","0.013247723577235773","9","11"
"4","5","3","30","30","38","3800000","114790","0.030207894736842104","13","21"
"5","5","3","30","30","33","3300000","104041","0.031527575757575754","17","26"
"2","5","3","30","30","124","12400000","163770","0.01320725806451613","9","10"
"4","5","3","30","30","39","3900000","117017","0.030004358974358974","15","23"
"5","5","3","30","30","34","3400000","105935","0.03115735294117647","16","21"
"2","5","3","30","30","125","12500000","164516","0.01316128","10","13"
"4","5","3","30","30","40","4000000","118761","0.02969025","13","17"
"5","5","3","30","30","35","3500000","107721","0.03077742857142857","17","21"
"2","5","3","30","30","126","12600000","165266","0.013116349206349206","10","14"
"4","5","3","30","30","41","4100000","120553","0.029403170731707316","15","21"
"5","5","3","30","30","36","3600000","109569","0.030435833333333332","16","22"
"2","5","3","30","30","127","12700000","166013","0.013071889763779527","10","13"
"4","5","3","30","30","42","4200000","122196","0.029094285714285715","14","19"
"5","5","3","30","30","37","3700000","111783","0.030211621621621623","17","34"
"2","5","3","30","30","128","12800000","166870","0.01303671875","10","12"
"4","5","3","30","30","43","4300000","123767","0.028783023255813955","11","16"
"5","5","3","30","30","38","3800000","113700","0.02992105263157895","14","21"
"2","5","3","30","30","129","12900000","167716","0.01300124031007752","9","10"
"4","5","3","30","30","44","4400000","124969","0.028402045454545454","10","15"
"5","5","3","30","30","39","3900000","115682","0.029662051282051283","14","20"
"2","5","3","30","30","130","13000000","168501","0.012961615384615384","10","13"
"4","5","3","30","30","45","4500000","126162","0.028036","10","15"
"2","5","3","30","30","131","13100000","169268","0.012921221374045801","9","10"
"5","5","3","30","30","40","4000000","117946","0.0294865","15","19"
"4","5","3","30","30","46","4600000","127499","0.02771717391304348","9","11"
"2","5","3","30","30","132","13200000","170155","0.012890530303030303","9","11"
"5","5","3","30","30","41","4100000","120029","0.029275365853658537","19","31"
"4","5","3","30","30","47","4700000","128865","0.027418085106382977","10","13"
