"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"stubborn_sweep"
"03/22/2026 11:01:42:953 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","9","0","9"
"[run number]","epsilon","Q","max-ticks","use-stubborn?","stability-window","F","alpha","stubborn-fraction","grid-size","[step]","interaction-rate","number-of-regions","unique-cultures","active-links","event-count","interaction-count"
"88","0.002","10","35000000","true","10","5","0","0.3","5","14","0.057945","13","12","19","1400000","81123"
"91","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","18","0","0"
"89","0.002","10","35000000","true","10","5","0","0.3","5","13","8.807692307692308E-4","17","17","5","1300000","1145"
"92","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","16","0","0"
"90","0.002","10","35000000","true","10","5","0","0.3","5","5","0.046688","11","11","14","500000","23344"
"91","0.002","10","35000000","true","10","5","0","0.4","5","1","0.03055","19","19","19","100000","3055"
"92","0.002","10","35000000","true","10","5","0","0.4","5","1","0.05216","11","10","9","100000","5216"
"90","0.002","10","35000000","true","10","5","0","0.3","5","6","0.04693666666666667","10","10","11","600000","28162"
"91","0.002","10","35000000","true","10","5","0","0.4","5","2","0.03359","21","21","22","200000","6718"
"92","0.002","10","35000000","true","10","5","0","0.4","5","2","0.04933","16","16","20","200000","9866"
"90","0.002","10","35000000","true","10","5","0","0.3","5","7","0.04671857142857143","11","11","13","700000","32703"
"91","0.002","10","35000000","true","10","5","0","0.4","5","3","0.034686666666666664","18","18","16","300000","10406"
"92","0.002","10","35000000","true","10","5","0","0.4","5","3","0.05019333333333333","10","10","8","300000","15058"
"91","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0352325","19","18","20","400000","14093"
"90","0.002","10","35000000","true","10","5","0","0.3","5","8","0.046865","18","16","25","800000","37492"
"91","0.002","10","35000000","true","10","5","0","0.4","5","5","0.035282","20","20","21","500000","17641"
"92","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0512425","17","16","20","400000","20497"
"90","0.002","10","35000000","true","10","5","0","0.3","5","9","0.047467777777777775","14","13","23","900000","42721"
"91","0.002","10","35000000","true","10","5","0","0.4","5","6","0.035605","18","18","17","600000","21363"
"92","0.002","10","35000000","true","10","5","0","0.4","5","5","0.051616","17","17","19","500000","25808"
"90","0.002","10","35000000","true","10","5","0","0.3","5","10","0.04703","10","10","11","1000000","47030"
"91","0.002","10","35000000","true","10","5","0","0.4","5","7","0.03615714285714286","22","21","22","700000","25310"
"92","0.002","10","35000000","true","10","5","0","0.4","5","6","0.05087666666666667","12","12","10","600000","30526"
"90","0.002","10","35000000","true","10","5","0","0.3","5","11","0.04646454545454545","10","10","11","1100000","51111"
"91","0.002","10","35000000","true","10","5","0","0.4","5","8","0.03630625","19","19","18","800000","29045"
"92","0.002","10","35000000","true","10","5","0","0.4","5","7","0.05050142857142857","14","14","14","700000","35351"
"90","0.002","10","35000000","true","10","5","0","0.3","5","12","0.04678","11","11","13","1200000","56136"
"91","0.002","10","35000000","true","10","5","0","0.4","5","9","0.03626555555555556","17","17","15","900000","32639"
"92","0.002","10","35000000","true","10","5","0","0.4","5","8","0.05024","15","15","18","800000","40192"
"90","0.002","10","35000000","true","10","5","0","0.3","5","13","0.04650461538461539","13","13","15","1300000","60456"
"93","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","20","0","0"
"91","0.002","10","35000000","true","10","5","0","0.4","5","10","0.036246","18","18","16","1000000","36246"
"92","0.002","10","35000000","true","10","5","0","0.4","5","9","0.05007","14","13","16","900000","45063"
"93","0.002","10","35000000","true","10","5","0","0.4","5","1","0.03467","16","16","17","100000","3467"
"91","0.002","10","35000000","true","10","5","0","0.4","5","11","0.03610454545454545","21","21","21","1100000","39715"
"93","0.002","10","35000000","true","10","5","0","0.4","5","2","0.03448","17","17","16","200000","6896"
"92","0.002","10","35000000","true","10","5","0","0.4","5","10","0.050039","14","14","15","1000000","50039"
"91","0.002","10","35000000","true","10","5","0","0.4","5","12","0.03617","17","17","14","1200000","43404"
"93","0.002","10","35000000","true","10","5","0","0.4","5","3","0.03465","17","17","18","300000","10395"
"92","0.002","10","35000000","true","10","5","0","0.4","5","11","0.05022909090909091","20","17","24","1100000","55252"
"91","0.002","10","35000000","true","10","5","0","0.4","5","13","0.03598307692307692","18","18","17","1300000","46778"
"94","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","17","0","0"
"93","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0343225","19","19","19","400000","13729"
"92","0.002","10","35000000","true","10","5","0","0.4","5","12","0.05042","14","14","15","1200000","60504"
"94","0.002","10","35000000","true","10","5","0","0.4","5","1","0.01986","7","7","2","100000","1986"
"93","0.002","10","35000000","true","10","5","0","0.4","5","5","0.033332","16","16","15","500000","16666"
"92","0.002","10","35000000","true","10","5","0","0.4","5","13","0.05043538461538462","15","15","19","1300000","65566"
"95","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","18","0","0"
"94","0.002","10","35000000","true","10","5","0","0.4","5","2","0.018115","9","9","5","200000","3623"
"93","0.002","10","35000000","true","10","5","0","0.4","5","6","0.03368","19","19","21","600000","20208"
"94","0.002","10","35000000","true","10","5","0","0.4","5","3","0.01781","8","8","3","300000","5343"
"95","0.002","10","35000000","true","10","5","0","0.4","5","1","0.04246","17","16","20","100000","4246"
"93","0.002","10","35000000","true","10","5","0","0.4","5","7","0.03398142857142857","18","18","19","700000","23787"
"94","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0176125","9","9","5","400000","7045"
"95","0.002","10","35000000","true","10","5","0","0.4","5","2","0.041","14","14","16","200000","8200"
"93","0.002","10","35000000","true","10","5","0","0.4","5","8","0.034425","16","16","16","800000","27540"
"94","0.002","10","35000000","true","10","5","0","0.4","5","5","0.01745","7","7","2","500000","8725"
"95","0.002","10","35000000","true","10","5","0","0.4","5","3","0.04085","16","16","18","300000","12255"
"93","0.002","10","35000000","true","10","5","0","0.4","5","9","0.03478222222222222","19","19","21","900000","31304"
"94","0.002","10","35000000","true","10","5","0","0.4","5","6","0.017571666666666666","10","10","7","600000","10543"
"95","0.002","10","35000000","true","10","5","0","0.4","5","4","0.04072","16","16","19","400000","16288"
"93","0.002","10","35000000","true","10","5","0","0.4","5","10","0.034946","17","17","16","1000000","34946"
"94","0.002","10","35000000","true","10","5","0","0.4","5","7","0.01753714285714286","9","9","5","700000","12276"
"95","0.002","10","35000000","true","10","5","0","0.4","5","5","0.04051","16","16","19","500000","20255"
"93","0.002","10","35000000","true","10","5","0","0.4","5","11","0.03464090909090909","17","17","17","1100000","38105"
"94","0.002","10","35000000","true","10","5","0","0.4","5","8","0.01747125","10","10","7","800000","13977"
"95","0.002","10","35000000","true","10","5","0","0.4","5","6","0.040195","19","19","23","600000","24117"
"93","0.002","10","35000000","true","10","5","0","0.4","5","12","0.03461583333333333","16","16","14","1200000","41539"
"96","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","18","0","0"
"94","0.002","10","35000000","true","10","5","0","0.4","5","9","0.017638888888888888","13","13","10","900000","15875"
"95","0.002","10","35000000","true","10","5","0","0.4","5","7","0.04003428571428572","16","16","19","700000","28024"
"96","0.002","10","35000000","true","10","5","0","0.4","5","1","0.03315","11","11","7","100000","3315"
"94","0.002","10","35000000","true","10","5","0","0.4","5","10","0.0176","7","7","2","1000000","17600"
"95","0.002","10","35000000","true","10","5","0","0.4","5","8","0.04002375","19","19","24","800000","32019"
"96","0.002","10","35000000","true","10","5","0","0.4","5","2","0.034035","15","14","13","200000","6807"
"94","0.002","10","35000000","true","10","5","0","0.4","5","11","0.017570909090909092","10","10","5","1100000","19328"
"95","0.002","10","35000000","true","10","5","0","0.4","5","9","0.04002777777777778","17","17","19","900000","36025"
"96","0.002","10","35000000","true","10","5","0","0.4","5","3","0.03298333333333334","14","14","11","300000","9895"
"94","0.002","10","35000000","true","10","5","0","0.4","5","12","0.0175225","10","10","7","1200000","21027"
"97","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","11","0","0"
"95","0.002","10","35000000","true","10","5","0","0.4","5","10","0.040102","15","15","16","1000000","40102"
"96","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0331","11","11","8","400000","13240"
"95","0.002","10","35000000","true","10","5","0","0.4","5","11","0.04030090909090909","15","15","17","1100000","44331"
"97","0.002","10","35000000","true","10","5","0","0.4","5","1","0.05622","13","12","15","100000","5622"
"96","0.002","10","35000000","true","10","5","0","0.4","5","5","0.032592","14","14","13","500000","16296"
"95","0.002","10","35000000","true","10","5","0","0.4","5","12","0.04052416666666667","14","14","17","1200000","48629"
"98","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","20","0","0"
"96","0.002","10","35000000","true","10","5","0","0.4","5","6","0.03258333333333333","15","14","11","600000","19550"
"97","0.002","10","35000000","true","10","5","0","0.4","5","2","0.052655","10","10","10","200000","10531"
"98","0.002","10","35000000","true","10","5","0","0.4","5","1","0.04811","15","14","17","100000","4811"
"96","0.002","10","35000000","true","10","5","0","0.4","5","7","0.032415714285714284","15","15","13","700000","22691"
"97","0.002","10","35000000","true","10","5","0","0.4","5","3","0.049966666666666666","11","11","13","300000","14990"
"96","0.002","10","35000000","true","10","5","0","0.4","5","8","0.0326425","14","14","11","800000","26114"
"98","0.002","10","35000000","true","10","5","0","0.4","5","2","0.045825","14","14","18","200000","9165"
"97","0.002","10","35000000","true","10","5","0","0.4","5","4","0.05328","16","16","22","400000","21312"
"96","0.002","10","35000000","true","10","5","0","0.4","5","9","0.03286555555555556","15","14","15","900000","29579"
"98","0.002","10","35000000","true","10","5","0","0.4","5","3","0.045616666666666666","13","13","15","300000","13685"
"97","0.002","10","35000000","true","10","5","0","0.4","5","5","0.055064","11","10","13","500000","27532"
"96","0.002","10","35000000","true","10","5","0","0.4","5","10","0.032844","15","15","12","1000000","32844"
"98","0.002","10","35000000","true","10","5","0","0.4","5","4","0.045675","14","14","15","400000","18270"
"97","0.002","10","35000000","true","10","5","0","0.4","5","6","0.05493","12","12","15","600000","32958"
"96","0.002","10","35000000","true","10","5","0","0.4","5","11","0.032581818181818184","14","14","11","1100000","35840"
"98","0.002","10","35000000","true","10","5","0","0.4","5","5","0.045702","11","11","11","500000","22851"
"96","0.002","10","35000000","true","10","5","0","0.4","5","12","0.032494166666666664","12","12","9","1200000","38993"
"99","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","18","0","0"
"97","0.002","10","35000000","true","10","5","0","0.4","5","7","0.05376142857142857","12","12","12","700000","37633"
"98","0.002","10","35000000","true","10","5","0","0.4","5","6","0.044726666666666665","15","14","18","600000","26836"
"99","0.002","10","35000000","true","10","5","0","0.4","5","1","0.03606","16","16","16","100000","3606"
"98","0.002","10","35000000","true","10","5","0","0.4","5","7","0.045264285714285715","13","13","15","700000","31685"
"97","0.002","10","35000000","true","10","5","0","0.4","5","8","0.0531175","12","12","14","800000","42494"
"99","0.002","10","35000000","true","10","5","0","0.4","5","2","0.034985","15","15","17","200000","6997"
"98","0.002","10","35000000","true","10","5","0","0.4","5","8","0.04474","13","13","13","800000","35792"
"97","0.002","10","35000000","true","10","5","0","0.4","5","9","0.05383333333333333","12","12","13","900000","48450"
"99","0.002","10","35000000","true","10","5","0","0.4","5","3","0.03645333333333333","13","12","12","300000","10936"
"98","0.002","10","35000000","true","10","5","0","0.4","5","9","0.04442","17","17","21","900000","39978"
"97","0.002","10","35000000","true","10","5","0","0.4","5","10","0.053313","11","11","10","1000000","53313"
"99","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0365425","15","15","15","400000","14617"
"98","0.002","10","35000000","true","10","5","0","0.4","5","10","0.044516","14","14","15","1000000","44516"
"97","0.002","10","35000000","true","10","5","0","0.4","5","11","0.05350909090909091","9","9","7","1100000","58860"
"99","0.002","10","35000000","true","10","5","0","0.4","5","5","0.036664","12","12","11","500000","18332"
"98","0.002","10","35000000","true","10","5","0","0.4","5","11","0.04417272727272727","12","12","12","1100000","48590"
"99","0.002","10","35000000","true","10","5","0","0.4","5","6","0.036673333333333336","13","13","13","600000","22004"
"97","0.002","10","35000000","true","10","5","0","0.4","5","12","0.052853333333333335","15","14","19","1200000","63424"
"98","0.002","10","35000000","true","10","5","0","0.4","5","12","0.043708333333333335","15","15","18","1200000","52450"
"99","0.002","10","35000000","true","10","5","0","0.4","5","7","0.03646571428571429","13","13","11","700000","25526"
"97","0.002","10","35000000","true","10","5","0","0.4","5","13","0.05291692307692308","11","11","11","1300000","68792"
"98","0.002","10","35000000","true","10","5","0","0.4","5","13","0.04360384615384615","13","13","13","1300000","56685"
"100","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","17","0","0"
"99","0.002","10","35000000","true","10","5","0","0.4","5","8","0.0365075","16","14","18","800000","29206"
"97","0.002","10","35000000","true","10","5","0","0.4","5","14","0.05301","13","12","15","1400000","74214"
"100","0.002","10","35000000","true","10","5","0","0.4","5","1","0.04323","16","16","20","100000","4323"
"99","0.002","10","35000000","true","10","5","0","0.4","5","9","0.03604","11","11","7","900000","32436"
"100","0.002","10","35000000","true","10","5","0","0.4","5","2","0.045455","15","15","17","200000","9091"
"97","0.002","10","35000000","true","10","5","0","0.4","5","15","0.053056","10","10","8","1500000","79584"
"101","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","11","0","0"
"99","0.002","10","35000000","true","10","5","0","0.4","5","10","0.035882","14","14","14","1000000","35882"
"100","0.002","10","35000000","true","10","5","0","0.4","5","3","0.04578666666666667","15","15","20","300000","13736"
"101","0.002","10","35000000","true","10","5","0","0.4","5","1","0.0095","12","11","8","100000","950"
"99","0.002","10","35000000","true","10","5","0","0.4","5","11","0.03566727272727273","12","12","11","1100000","39234"
"101","0.002","10","35000000","true","10","5","0","0.4","5","2","0.00788","10","10","2","200000","1576"
"100","0.002","10","35000000","true","10","5","0","0.4","5","4","0.04646","17","17","19","400000","18584"
"99","0.002","10","35000000","true","10","5","0","0.4","5","12","0.035674166666666667","14","14","13","1200000","42809"
"102","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","20","0","0"
"101","0.002","10","35000000","true","10","5","0","0.4","5","3","0.007046666666666666","10","10","2","300000","2114"
"100","0.002","10","35000000","true","10","5","0","0.4","5","5","0.04693","16","16","17","500000","23465"
"102","0.002","10","35000000","true","10","5","0","0.4","5","1","0.04656","13","13","17","100000","4656"
"101","0.002","10","35000000","true","10","5","0","0.4","5","4","0.00637","10","10","2","400000","2548"
"100","0.002","10","35000000","true","10","5","0","0.4","5","6","0.04703333333333334","15","15","17","600000","28220"
"102","0.002","10","35000000","true","10","5","0","0.4","5","2","0.05168","16","16","20","200000","10336"
"101","0.002","10","35000000","true","10","5","0","0.4","5","5","0.006152","10","10","2","500000","3076"
"100","0.002","10","35000000","true","10","5","0","0.4","5","7","0.04693571428571429","15","15","16","700000","32855"
"101","0.002","10","35000000","true","10","5","0","0.4","5","6","0.00581","10","10","2","600000","3486"
"102","0.002","10","35000000","true","10","5","0","0.4","5","3","0.05319666666666667","13","13","16","300000","15959"
"100","0.002","10","35000000","true","10","5","0","0.4","5","8","0.04545375","17","16","17","800000","36363"
"101","0.002","10","35000000","true","10","5","0","0.4","5","7","0.0054742857142857145","10","10","2","700000","3832"
"102","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0544075","17","16","25","400000","21763"
"100","0.002","10","35000000","true","10","5","0","0.4","5","9","0.045616666666666666","16","16","20","900000","41055"
"101","0.002","10","35000000","true","10","5","0","0.4","5","8","0.00507","10","10","2","800000","4056"
"102","0.002","10","35000000","true","10","5","0","0.4","5","5","0.054482","13","13","17","500000","27241"
"101","0.002","10","35000000","true","10","5","0","0.4","5","9","0.0054533333333333335","10","10","2","900000","4908"
"100","0.002","10","35000000","true","10","5","0","0.4","5","10","0.045673","16","16","18","1000000","45673"
"102","0.002","10","35000000","true","10","5","0","0.4","5","6","0.0554","15","15","20","600000","33240"
"101","0.002","10","35000000","true","10","5","0","0.4","5","10","0.005452","10","10","2","1000000","5452"
"100","0.002","10","35000000","true","10","5","0","0.4","5","11","0.04632090909090909","14","14","13","1100000","50953"
"102","0.002","10","35000000","true","10","5","0","0.4","5","7","0.05561857142857143","14","13","20","700000","38933"
"101","0.002","10","35000000","true","10","5","0","0.4","5","11","0.005310909090909091","10","10","2","1100000","5842"
"100","0.002","10","35000000","true","10","5","0","0.4","5","12","0.04634833333333333","22","22","29","1200000","55618"
"101","0.002","10","35000000","true","10","5","0","0.4","5","12","0.005548333333333333","10","10","2","1200000","6658"
"103","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","13","0","0"
"102","0.002","10","35000000","true","10","5","0","0.4","5","8","0.0551375","16","15","21","800000","44110"
"100","0.002","10","35000000","true","10","5","0","0.4","5","13","0.04617923076923077","12","12","11","1300000","60033"
"104","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","17","0","0"
"103","0.002","10","35000000","true","10","5","0","0.4","5","1","0.01339","19","19","11","100000","1339"
"102","0.002","10","35000000","true","10","5","0","0.4","5","9","0.05556333333333333","14","14","20","900000","50007"
"104","0.002","10","35000000","true","10","5","0","0.4","5","1","0.04547","20","20","24","100000","4547"
"103","0.002","10","35000000","true","10","5","0","0.4","5","2","0.01428","20","20","13","200000","2856"
"102","0.002","10","35000000","true","10","5","0","0.4","5","10","0.055891","16","16","22","1000000","55891"
"104","0.002","10","35000000","true","10","5","0","0.4","5","2","0.044845","15","15","15","200000","8969"
"103","0.002","10","35000000","true","10","5","0","0.4","5","3","0.014276666666666667","18","18","11","300000","4283"
"102","0.002","10","35000000","true","10","5","0","0.4","5","11","0.056318181818181816","18","18","21","1100000","61950"
"104","0.002","10","35000000","true","10","5","0","0.4","5","3","0.044996666666666664","18","18","19","300000","13499"
"103","0.002","10","35000000","true","10","5","0","0.4","5","4","0.014975","20","20","12","400000","5990"
"103","0.002","10","35000000","true","10","5","0","0.4","5","5","0.014914","17","17","8","500000","7457"
"104","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0441075","16","16","17","400000","17643"
"102","0.002","10","35000000","true","10","5","0","0.4","5","12","0.0558325","16","16","21","1200000","66999"
"103","0.002","10","35000000","true","10","5","0","0.4","5","6","0.014856666666666667","20","19","13","600000","8914"
"104","0.002","10","35000000","true","10","5","0","0.4","5","5","0.043934","16","16","15","500000","21967"
"102","0.002","10","35000000","true","10","5","0","0.4","5","13","0.055777692307692306","15","14","19","1300000","72511"
"105","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","20","0","0"
"103","0.002","10","35000000","true","10","5","0","0.4","5","7","0.01528857142857143","20","20","13","700000","10702"
"104","0.002","10","35000000","true","10","5","0","0.4","5","6","0.043221666666666665","14","14","15","600000","25933"
"105","0.002","10","35000000","true","10","5","0","0.4","5","1","0.06786","20","19","27","100000","6786"
"103","0.002","10","35000000","true","10","5","0","0.4","5","8","0.01515","18","18","9","800000","12120"
"104","0.002","10","35000000","true","10","5","0","0.4","5","7","0.042968571428571425","16","16","16","700000","30078"
"103","0.002","10","35000000","true","10","5","0","0.4","5","9","0.015215555555555555","18","18","10","900000","13694"
"105","0.002","10","35000000","true","10","5","0","0.4","5","2","0.06865","20","20","30","200000","13730"
"104","0.002","10","35000000","true","10","5","0","0.4","5","8","0.04324","17","17","18","800000","34592"
"103","0.002","10","35000000","true","10","5","0","0.4","5","10","0.015248","16","16","6","1000000","15248"
"105","0.002","10","35000000","true","10","5","0","0.4","5","3","0.06828666666666666","15","14","18","300000","20486"
"104","0.002","10","35000000","true","10","5","0","0.4","5","9","0.04358","19","19","20","900000","39222"
"103","0.002","10","35000000","true","10","5","0","0.4","5","11","0.015215454545454546","17","17","8","1100000","16737"
"105","0.002","10","35000000","true","10","5","0","0.4","5","4","0.068255","16","16","23","400000","27302"
"104","0.002","10","35000000","true","10","5","0","0.4","5","10","0.043785","18","18","19","1000000","43785"
"103","0.002","10","35000000","true","10","5","0","0.4","5","12","0.015280833333333334","17","17","8","1200000","18337"
"106","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","20","0","0"
"104","0.002","10","35000000","true","10","5","0","0.4","5","11","0.04392272727272727","17","17","19","1100000","48315"
"105","0.002","10","35000000","true","10","5","0","0.4","5","5","0.068792","18","18","27","500000","34396"
"106","0.002","10","35000000","true","10","5","0","0.4","5","1","0.04864","14","14","17","100000","4864"
"104","0.002","10","35000000","true","10","5","0","0.4","5","12","0.04381","18","18","24","1200000","52572"
"107","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","14","0","0"
"105","0.002","10","35000000","true","10","5","0","0.4","5","6","0.06885166666666667","22","21","29","600000","41311"
"106","0.002","10","35000000","true","10","5","0","0.4","5","2","0.04827","20","20","22","200000","9654"
"107","0.002","10","35000000","true","10","5","0","0.4","5","1","0.02603","12","12","9","100000","2603"
"105","0.002","10","35000000","true","10","5","0","0.4","5","7","0.06884571428571429","20","20","26","700000","48192"
"106","0.002","10","35000000","true","10","5","0","0.4","5","3","0.048646666666666664","17","17","19","300000","14594"
"107","0.002","10","35000000","true","10","5","0","0.4","5","2","0.02466","14","14","11","200000","4932"
"105","0.002","10","35000000","true","10","5","0","0.4","5","8","0.06861875","20","20","28","800000","54895"
"106","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0487575","18","17","23","400000","19503"
"107","0.002","10","35000000","true","10","5","0","0.4","5","3","0.026243333333333334","10","10","3","300000","7873"
"106","0.002","10","35000000","true","10","5","0","0.4","5","5","0.049414","17","17","20","500000","24707"
"105","0.002","10","35000000","true","10","5","0","0.4","5","9","0.06843888888888888","20","19","26","900000","61595"
"107","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0270175","12","12","8","400000","10807"
"106","0.002","10","35000000","true","10","5","0","0.4","5","6","0.04972666666666667","17","17","20","600000","29836"
"105","0.002","10","35000000","true","10","5","0","0.4","5","10","0.068172","21","21","28","1000000","68172"
"107","0.002","10","35000000","true","10","5","0","0.4","5","5","0.027732","11","11","5","500000","13866"
"106","0.002","10","35000000","true","10","5","0","0.4","5","7","0.04990571428571428","18","18","22","700000","34934"
"107","0.002","10","35000000","true","10","5","0","0.4","5","6","0.0268","12","12","10","600000","16080"
"105","0.002","10","35000000","true","10","5","0","0.4","5","11","0.06843454545454546","16","16","23","1100000","75278"
"106","0.002","10","35000000","true","10","5","0","0.4","5","8","0.0494425","18","18","21","800000","39554"
"107","0.002","10","35000000","true","10","5","0","0.4","5","7","0.025502857142857143","12","12","7","700000","17852"
"105","0.002","10","35000000","true","10","5","0","0.4","5","12","0.06832083333333333","19","19","28","1200000","81985"
"108","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","12","0","0"
"106","0.002","10","35000000","true","10","5","0","0.4","5","9","0.04941888888888889","17","17","21","900000","44477"
"107","0.002","10","35000000","true","10","5","0","0.4","5","8","0.02495","10","10","3","800000","19960"
"108","0.002","10","35000000","true","10","5","0","0.4","5","1","0.00822","16","16","3","100000","822"
"108","0.002","10","35000000","true","10","5","0","0.4","5","2","0.007865","17","17","4","200000","1573"
"107","0.002","10","35000000","true","10","5","0","0.4","5","9","0.025743333333333333","13","13","10","900000","23169"
"106","0.002","10","35000000","true","10","5","0","0.4","5","10","0.049178","16","16","19","1000000","49178"
"108","0.002","10","35000000","true","10","5","0","0.4","5","3","0.007823333333333333","16","16","3","300000","2347"
"107","0.002","10","35000000","true","10","5","0","0.4","5","10","0.025796","11","11","7","1000000","25796"
"106","0.002","10","35000000","true","10","5","0","0.4","5","11","0.049245454545454544","16","16","18","1100000","54170"
"108","0.002","10","35000000","true","10","5","0","0.4","5","4","0.00798","16","16","3","400000","3192"
"107","0.002","10","35000000","true","10","5","0","0.4","5","11","0.025242727272727274","16","15","15","1100000","27767"
"106","0.002","10","35000000","true","10","5","0","0.4","5","12","0.049119166666666665","17","17","20","1200000","58943"
"109","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","14","0","0"
"108","0.002","10","35000000","true","10","5","0","0.4","5","5","0.008004","17","17","4","500000","4002"
"107","0.002","10","35000000","true","10","5","0","0.4","5","12","0.025558333333333332","14","14","13","1200000","30670"
"110","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","19","0","0"
"108","0.002","10","35000000","true","10","5","0","0.4","5","6","0.008031666666666666","15","15","2","600000","4819"
"109","0.002","10","35000000","true","10","5","0","0.4","5","1","0.01802","16","16","10","100000","1802"
"108","0.002","10","35000000","true","10","5","0","0.4","5","7","0.008041428571428571","15","15","2","700000","5629"
"110","0.002","10","35000000","true","10","5","0","0.4","5","1","0.04921","11","11","11","100000","4921"
"109","0.002","10","35000000","true","10","5","0","0.4","5","2","0.017895","17","17","11","200000","3579"
"108","0.002","10","35000000","true","10","5","0","0.4","5","8","0.00789375","16","16","3","800000","6315"
"109","0.002","10","35000000","true","10","5","0","0.4","5","3","0.01785","16","16","10","300000","5355"
"110","0.002","10","35000000","true","10","5","0","0.4","5","2","0.050045","12","12","16","200000","10009"
"108","0.002","10","35000000","true","10","5","0","0.4","5","9","0.007843333333333334","17","17","4","900000","7059"
"109","0.002","10","35000000","true","10","5","0","0.4","5","4","0.017885","15","15","9","400000","7154"
"108","0.002","10","35000000","true","10","5","0","0.4","5","10","0.007861","17","17","4","1000000","7861"
"110","0.002","10","35000000","true","10","5","0","0.4","5","3","0.048666666666666664","17","16","24","300000","14600"
"109","0.002","10","35000000","true","10","5","0","0.4","5","5","0.017586","16","16","10","500000","8793"
"108","0.002","10","35000000","true","10","5","0","0.4","5","11","0.007926363636363636","15","15","2","1100000","8719"
"110","0.002","10","35000000","true","10","5","0","0.4","5","4","0.047625","13","13","18","400000","19050"
"109","0.002","10","35000000","true","10","5","0","0.4","5","6","0.017448333333333333","15","15","9","600000","10469"
"108","0.002","10","35000000","true","10","5","0","0.4","5","12","0.00785","16","16","3","1200000","9420"
"111","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","20","0","0"
"109","0.002","10","35000000","true","10","5","0","0.4","5","7","0.01739857142857143","16","16","10","700000","12179"
"110","0.002","10","35000000","true","10","5","0","0.4","5","5","0.047444","10","10","10","500000","23722"
"111","0.002","10","35000000","true","10","5","0","0.4","5","1","0.06685","8","8","17","100000","6685"
"109","0.002","10","35000000","true","10","5","0","0.4","5","8","0.017355","17","17","11","800000","13884"
"110","0.002","10","35000000","true","10","5","0","0.4","5","6","0.046661666666666664","9","9","9","600000","27997"
"109","0.002","10","35000000","true","10","5","0","0.4","5","9","0.017466666666666665","18","18","12","900000","15720"
"111","0.002","10","35000000","true","10","5","0","0.4","5","2","0.072735","5","5","7","200000","14547"
"110","0.002","10","35000000","true","10","5","0","0.4","5","7","0.04656571428571429","13","13","17","700000","32596"
"109","0.002","10","35000000","true","10","5","0","0.4","5","10","0.017523","17","17","11","1000000","17523"
"111","0.002","10","35000000","true","10","5","0","0.4","5","3","0.06514","7","7","10","300000","19542"
"109","0.002","10","35000000","true","10","5","0","0.4","5","11","0.017556363636363637","16","16","10","1100000","19312"
"110","0.002","10","35000000","true","10","5","0","0.4","5","8","0.04798375","13","13","19","800000","38387"
"109","0.002","10","35000000","true","10","5","0","0.4","5","12","0.017445","17","17","11","1200000","20934"
"112","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","16","0","0"
"111","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0684575","11","11","23","400000","27383"
"110","0.002","10","35000000","true","10","5","0","0.4","5","9","0.04933333333333333","10","9","11","900000","44400"
"112","0.002","10","35000000","true","10","5","0","0.4","5","1","0.03639","14","14","14","100000","3639"
"110","0.002","10","35000000","true","10","5","0","0.4","5","10","0.049563","11","11","14","1000000","49563"
